[Account_Value],[Account_Name],[Account_Description],[Account_Type],[Account_Sign],[Account_Document],[Account_Summary],[Default_Account],[Account_Parent],[Balance Sheet],[Balance Sheet_Name],[US 1120 Balance Sheet],[US 1120 Balance Sheet_Name],[Profit & Loss],[Profit & Loss_Name],[US 1120 Income Statement],[US 1120 Income Statement_Name],[Cash Flow],[Cash Flow_Name]
6223,Abschreibungen auf Gebäudeteil des häuslischen Arbeitszimmers,ABSCHREIBUNGEN AUF GEBÄUDETEIL DES HÄUSLISCHEN ARBEITSZIMMERS,Expense,Debit,,,,K6GVA21,,,,,,,,,,
6230,Außerplanmäßige Abschreibungen auf Sachanlagen,AUSSERPLANMÄSSIGE ABSCHREIBUNGEN AUF SACHANLAGEN,Expense,Debit,,,,K6GVA21,,,,,,,,,,
6231,Absetzung für Außergewöhnliche technische und wirtschaftliche Abnutzung der Gebäude,ABSETZUNG FÜR AUSSERGEWÖHNLICHE TECHNISCHE UND WIRTSCHAFTLICHE ABNUTZUNG DER GEBÄUDE,Expense,Debit,,,,K6GVA21,,,,,,,,,,
6232,Absetzung für Außergewöhnliche technische und wirtschaftliche Abnutzung des Kfz,ABSETZUNG FÜR AUSSERGEWÖHNLICHE TECHNISCHE UND WIRTSCHAFTLICHE ABNUTZUNG DES KFZ,Expense,Debit,,,,K6GVA21,,,,,,,,,,
6233,Absetzung für Außergewöhnliche technische und wirtschaftliche Abnutzung sonstiger Wirtschaftsgüter,ABSETZUNG FÜR AUSSERGEWÖHNLICHE TECHNISCHE UND WIRTSCHAFTLICHE ABNUTZUNG SONSTIGER WIRTSCHAFTSGÜTER,Expense,Debit,,,,K6GVA21,,,,,,,,,,
6240,Abschreibungen auf Sachanlagen auf Grund steuerlicher Sondervorschriften ,ABSCHREIBUNGEN AUF SACHANLAGEN AUF GRUND STEUERLICHER SONDERVORSCHRIFTEN ,Expense,Debit,,,,K6GVA21,,,,,,,,,,
6241,Sonderabschreibungen nach § 7g Abs. 1 u. 2 EStG (ohne Kfz),SONDERABSCHREIBUNGEN NACH § 7G ABS. 1 U. 2 ESTG (OHNE KFZ),Expense,Debit,,,,K6GVA21,,,,,,,,,,
6242,Sonderabschreibungen nach § 7g Abs. 1 u. 2 EStG (für Kfz),SONDERABSCHREIBUNGEN NACH § 7G ABS. 1 U. 2 ESTG (FÜR KFZ),Expense,Debit,,,,K6GVA21,,,,,,,,,,
6250,Kaufleasing,KAUFLEASING,Expense,Debit,,,,K6GVA21,,,,,,,,,,
6260,Sofortabschreibungen geringwertiger Wirtschaftsgüter,SOFORTABSCHREIBUNGEN GERINGWERTIGER WIRTSCHAFTSGÜTER,Expense,Debit,,,,K6GVA21,,,,,,,,,,
6262,Abschreibungen auf aktivierte- geringwertige Wirtschaftsgüter,ABSCHREIBUNGEN AUF AKTIVIERTE- GERINGWERTIGE WIRTSCHAFTSGÜTER,Expense,Debit,,,,K6GVA21,,,,,,,,,,
6264,AFA GWG 20%,AFAGWG20%,Expense,Debit,,,,K6GVA21,,,,,,,,,,
6266,Außerplanmaßige Abschreibungen auf aktivierte- geringwertige Wirtschaftsgüter,AUSSERPLANMASSIGE ABSCHREIBUNGEN AUF AKTIVIERTE- GERINGWERTIGE WIRTSCHAFTSGÜTER,Expense,Debit,,,,K6GVA21,,,,,,,,,,
6268,Abschreibungen auf Aufwendungen für die Ingangsetzung und Erweiterung des Geschäftsbetriebs,ABSCHREIBUNGEN AUF AUFWENDUNGEN FÜR DIE INGANGSETZUNG UND ERWEITERUNG DES GESCHÄFTSBETRIEBS,Expense,Debit,,,,K6GVA21,,,,,,,,,,
6269,Abschreibungen auf Aufwendungen für die Währungsumstellung auf den Euro,ABSCHREIBUNGEN AUF AUFWENDUNGEN FÜR DIE WÄHRUNGSUMSTELLUNG AUF DEN EURO,Expense,Debit,,,,K6GVA21,,,,,,,,,,
6270,Abschreibungen auf Vermögensgegenstände des Umlaufvermögens (soweit unüblich hoch),ABSCHREIBUNGEN AUF VERMÖGENSGEGENSTÄNDE DES UMLAUFVERMÖGENS (SOWEIT UNÜBLICH HOCH),Expense,Debit,,,,K6GVA31,,,,,,,,,,
6272,Abschreibungen auf Umlaufvermögen- steuerrechtlich bedingt (soweit unüblich hoch),ABSCHREIBUNGEN AUF UMLAUFVERMÖGEN- STEUERRECHTLICH BEDINGT (SOWEIT UNÜBLICH HOCH),Expense,Debit,,,,K6GVA31,,,,,,,,,,
6275,Vorwegnahme künftiger Wertschwankungen im Umlaufvermögen (soweit unüblich hoch),VORWEGNAHME KÜNFTIGER WERTSCHWANKUNGEN IM UMLAUFVERMÖGEN (SOWEIT UNÜBLICH HOCH),Expense,Debit,,,,K6GVA31,,,,,,,,,,
6280,Forderungsverluste (soweit unüblich hoch),FORDERUNGSVERLUSTE (SOWEIT UNÜBLICH HOCH),Expense,Debit,,,,K6GVA31,,,,,,,,,,
6281,Forderungsverluste 7% USt (soweit unüblich hoch),FORDERUNGSVERLUSTE 7% UST (SOWEIT UNÜBLICH HOCH),Expense,Debit,,,,K6GVA31,,,,,,,,,,
6285,Forderungsverluste 16% USt (soweit unüblich hoch),FORDERUNGSVERLUSTE 16% UST (SOWEIT UNÜBLICH HOCH),Expense,Debit,,,,K6GVA31,,,,,,,,,,
6286,Forderungsverluste 19% USt (soweit unüblich hoch),FORDERUNGSVERLUSTE 19% UST (SOWEIT UNÜBLICH HOCH),Expense,Debit,,,,K6GVA31,,,,,,,,,,
6287,Forderungsverluste 15% USt (soweit unüblich hoch),FORDERUNGSVERLUSTE 15% UST (SOWEIT UNÜBLICH HOCH),Expense,Debit,,,,K6GVA31,,,,,,,,,,
63,Ausstehende Einlagen auf das Komplementär-Kapital- eingefordert,AUSSTEHENDE EINLAGEN AUF DAS KOMPLEMENTÄR-KAPITAL- EINGEFORDERT,Asset,Debit,,,,K0BA12,,,,,,,,,,
6300,Sonstige betriebliche Aufwendungen,SONSTIGE BETRIEBLICHE AUFWENDUNGEN,Expense,Debit,Yes,,CH_EXPENSE_ACCT,K6GVA41,,,,,,,,,,
6303,Fremdleistungen / Fremdarbeiten,FREMDLEISTUNGEN / FREMDARBEITEN,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6304,Sonstige Aufwendungen betrieblich und Regelmäßig,SONSTIGE AUFWENDUNGEN BETRIEBLICH UND REGELMÄSSIG,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6305,Raumkosten,RAUMKOSTEN,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6310,Mietekosten,MIETEKOSTEN,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6313,Gewerbesteuerlich zu berücksichtigende Miete § 8 GewStG,GEWERBESTEUERLICH ZU BERÜCKSICHTIGENDE MIETE § 8 GEWSTG,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6314,Vergütungen an Mitunternehmer für die mietweise überlassung ihrer Wirtschaftsgüter § 15 EStG,VERGÜTUNGEN AN MITUNTERNEHMER FÜR DIE MIETWEISE ÜBERLASSUNG IHRER WIRTSCHAFTSGÜTER § 15 ESTG,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6315,Pacht,PACHT,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6318,Gewerbesteuerlich zu berücksichtigende Pacht § 8 GewStG,GEWERBESTEUERLICH ZU BERÜCKSICHTIGENDE PACHT § 8 GEWSTG,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6319,Vergütungen an Mitunternehmer für die Pachtweise überlassung ihrer Wirtschaftsgüter § 15 EStG,VERGÜTUNGEN AN MITUNTERNEHMER FÜR DIE PACHTWEISE ÜBERLASSUNG IHRER WIRTSCHAFTSGÜTER § 15 ESTG,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6320,Heizung,HEIZUNG,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6325,Gas- Strom- Wasser,GAS- STROM- WASSER,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6326,Wasser,WASSER,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6330,Reinigung,REINIGUNG,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6335,Instandhaltung betrieblicher Räume,INSTANDHALTUNG BETRIEBLICHER RÄUME,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6340,Abgaben für betrieblich genutzten Grundbesitz,ABGABEN FÜR BETRIEBLICH GENUTZTEN GRUNDBESITZ,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6341,Glasversicherung,VERSICHE,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6345,Sonstige Raumkosten,SONSTIGE RAUMKOSTEN,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6348,Aufwendungen für ein häusliches Arbeitszimmer (abziehbarer Anteil),AUFWENDUNGEN FÜR EIN HÄUSLICHES ARBEITSZIMMER (ABZIEHBARER ANTEIL),Expense,Debit,,,,K6GVA41,,,,,,,,,,
6349,Aufwendungen für ein häusliches Arbeitszimmer (nicht abziehbarer Anteil),AUFWENDUNGEN FÜR EIN HÄUSLICHES ARBEITSZIMMER (NICHT ABZIEHBARER ANTEIL),Expense,Debit,,,,K6GVA41,,,,,,,,,,
6350,Grundstückaufwendungen- betrieblich,GRUNDSTÜCKAUFWENDUNGEN- BETRIEBLICH,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6352,Grundstückaufwendungen- sonstige neutrale,GRUNDSTÜCKAUFWENDUNGEN- SONSTIGE NEUTRALE,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6390,Zuwendungen- Spenden- steuerlich nicht abziehbar,ZUWENDUNGEN- SPENDEN- STEUERLICH NICHT ABZIEHBAR,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6391,Zuwendungen- Spenden für wissenschaftliche und kulturelle Zwecke,ZUWENDUNGEN- SPENDEN FÜR WISSENSCHAFTLICHE UND KULTURELLE ZWECKE,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6392,Zuwendungen- Spenden für mildtätige Zwecke,ZUWENDUNGEN- SPENDEN FÜR MILDTÄTIGE ZWECKE,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6393,Zuwendungen- Spenden für kirchliche- religiöse und gemeinnützige Zwecke,ZUWENDUNGEN- SPENDEN FÜR KIRCHLICHE- RELIGIÖSE UND GEMEINNÜTZIGE ZWECKE,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6394,Zuwendungen- Spenden an politische Parteien,ZUWENDUNGEN- SPENDEN AN POLITISCHE PARTEIEN,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6395,Zuwendungen- Spenden an Stiftungen für gemeinnützige Zwecke i. S. d. § 52 Abs. 2 Nr. 1-3 AO,ZUWENDUNGEN- SPENDEN AN STIFTUNGEN FÜR GEMEINNÜTZIGE ZWECKE I. S. D. § 52 ABS. 2 NR. 1-3 AO,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6396,Zuwendungen- Spenden an Stiftungen für gemeinnützige Zwecke i. S. d. § 52 Abs. 2 Nr. 4 AO,ZUWENDUNGEN- SPENDEN AN STIFTUNGEN FÜR GEMEINNÜTZIGE ZWECKE I. S. D. § 52 ABS. 2 NR. 4 AO,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6397,Zuwendungen- Spenden an Stiftungen für Kirchliche- religiöse und gemeinnützige Zwecke,ZUWENDUNGEN- SPENDEN AN STIFTUNGEN FÜR KIRCHLICHE- RELIGIÖSE UND GEMEINNÜTZIGE ZWECKE,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6398,Zuwendungen- Spenden an Stiftungen für wissenschaftliche- mitdtätige- kulturelle Zwecke,ZUWENDUNGEN- SPENDEN AN STIFTUNGEN FÜR WISSENSCHAFTLICHE- MITDTÄTIGE- KULTURELLE ZWECKE,Expense,Debit,,,,K6GVA41,,,,,,,,,,
64,Ausstehende Einlagen auf das Komplementär-Kapital- eingefordert,AUSSTEHENDE EINLAGEN AUF DAS KOMPLEMENTÄR-KAPITAL- EINGEFORDERT,Asset,Debit,,,,K0BA12,,,,,,,,,,
640,Ladeneinrichtungen,LADENEINRICHTUNGEN,Asset,Debit,,,,500,,,,,,,,,,
6400,Versicherungen,VERSICHERUNGEN,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6401,Haftpflichtversicherung,VERSICHE,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6402,Feuervers. (Ware/Einrichtung),VERSICHE,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6403,E/D- Vers. (Ware/Einrichtung),VERSICHE,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6404,Betriebsunterbrechungsvers.,VERSICHE,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6405,Versicherungen für Gebäude,VERSICHERUNGEN FÜR GEBÄUDE,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6409,sonst. Versicherungen,VERSICHE,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6410,Netto-Prämie für Rückdeckung künftiger Versorgungsleistungen,NETTO-PRÄMIE FÜR RÜCKDECKUNG KÜNFTIGER VERSORGUNGSLEISTUNGEN,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6420,Beiträge ,BEITRÄGE ,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6430,Sonstige Abgaben,SONSTIGE ABGABEN,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6436,Steuerlich abzugsfähige Verspätungszuschläge und Zwangsgelder,STEUERLICH ABZUGSFÄHIGE VERSPÄTUNGSZUSCHLÄGE UND ZWANGSGELDER,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6437,steuerlich nicht abzugsfähige Verspätungszuschläge und Zwangsgelder,STEUERLICH NICHT ABZUGSFÄHIGE VERSPÄTUNGSZUSCHLÄGE UND ZWANGSGELDER,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6440,Ausgleichsabgabe i. S. d. Schwerbehindertengesetzes,AUSGLEICHSABGABE I. S. D. SCHWERBEHINDERTENGESETZES,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6450,Reparaturen und Instandhaltung von Bauten,REPARATUREN UND INSTANDHALTUNG VON BAUTEN,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6460,Reparaturen und Instandhaltung von technischen Anlagen und Maschinen,REPARATUREN UND INSTANDHALTUNG VON TECHNISCHEN ANLAGEN UND MASCHINEN,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6470,Reparaturen und Instandhaltung von Betriebs- und Geschäftsausstattung,REPARATUREN UND INSTANDHALTUNG VON BETRIEBS- UND GESCHÄFTSAUSSTATTUNG,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6480,Rep./Inst./Wart. Buero- + GA,REPARATU,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6485,Reparaturen und Instandhaltung von anderen Anlagen,REPARATUREN UND INSTANDHALTUNG VON ANDEREN ANLAGEN,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6490,Sonstige Reparaturen und Instandhaltung ,SONSTIGE REPARATUREN UND INSTANDHALTUNG ,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6491,Rep./Inst./Wart. Software,REPARATU,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6495,Wartungskosten für Hard- und Software,WARTUNGSKOSTEN FÜR HARD- UND SOFTWARE,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6498,Mietleasing,MIETLEASING,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6499,Gewerbesteuerlich zu berücksichtigendes Mietleasing § 8 GewStG,GEWERBESTEUERLICH ZU BERÜCKSICHTIGENDES MIETLEASING § 8 GEWSTG,Expense,Debit,,,,K6GVA41,,,,,,,,,,
65,Ausstehende Einlagen auf das Komplementär-Kapital- eingefordert,AUSSTEHENDE EINLAGEN AUF DAS KOMPLEMENTÄR-KAPITAL- EINGEFORDERT,Asset,Debit,,,,K0BA12,,,,,,,,,,
650,Büroeinrichtungen,BÜROEINRICHTUNGEN,Asset,Debit,,,,500,,,,,,,,,,
6500,Fahrzeugkosten,FAHRZEUGKOSTEN,Expense,Debit,,,,K6GVA41,,,,,,,,,,
651,EDV-Anlage,EDV,Asset,Debit,,,,500,,,,,,,,,,
6520,Kfz-Versicherungen,KFZ-VERSICHERUNGEN,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6530,Laufende Kfz-Betriebskosten,LAUFENDE KFZ-BETRIEBSKOSTEN,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6540,kfz-Reparaturen,KFZ-REPARATUREN,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6541,KfZ.-Reifen,KFZ,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6550,Garagenmiete,GARAGENMIETE,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6560,Leasingfahrzeugkosten,LEASINGFAHRZEUGKOSTEN,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6561,Leasingfahrzeugkosten,KFZ,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6570,Sonstige Kfz-kosten,SONSTIGE KFZ-KOSTEN,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6580,Mautgebühren,MAUTGEBÜHREN,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6590,Kfz-Kosten für betrieblich genutzte zum Privatvermögen gehörende Kraftfahrzeuge,KFZ-KOSTEN FÜR BETRIEBLICH GENUTZTE ZUM PRIVATVERMÖGEN GEHÖRENDE KRAFTFAHRZEUGE,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6595,Fremdfahrzeugkosten,FREMDFAHRZEUGKOSTEN,Expense,Debit,,,,K6GVA41,,,,,,,,,,
66,Ausstehende Einlagen auf das Komplementär-Kapital- eingefordert,AUSSTEHENDE EINLAGEN AUF DAS KOMPLEMENTÄR-KAPITAL- EINGEFORDERT,Asset,Debit,,,,K0BA12,,,,,,,,,,
660,Gerüst- und Schalungsmaterial,GERÜST- UND SCHALUNGSMATERIAL,Asset,Debit,,,,500,,,,,,,,,,
6600,Werbekosten,WERBEKOSTEN,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6605,Warenmuster,MUSTER,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6610,Geschenke abzugsfähig,GESCHENKE ABZUGSFÄHIG,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6611,Kundengeschenke bisr € 35,KUNDENGESCHENKE BISR € 35,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6620,Geschenke nicht abzugsfähig,GESCHENKE NICHT ABZUGSFÄHIG,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6621,Kundengeschenke ueber € 35,KUNDENGESCHENKE UEBER € 35,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6625,Geschenke ausschließlich betrieblich genutzt,GESCHENKE AUSSCHLIESSLICH BETRIEBLICH GENUTZT,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6630,Repräsentationskosten,REPRÄSENTATIONSKOSTEN,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6640,Bewirtungskosten,BEWIRTUNGSKOSTEN,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6641,Sonstige eingeschränkt abziehbare Betriebsausgaben (abziehbarer Anteil),SONSTIGE EINGESCHRÄNKT ABZIEHBARE BETRIEBSAUSGABEN (ABZIEHBARER ANTEIL),Expense,Debit,,,,K6GVA41,,,,,,,,,,
6642,Sonstige eingeschränkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil),SONSTIGE EINGESCHRÄNKT ABZIEHBARE BETRIEBSAUSGABEN (NICHT ABZIEHBARER ANTEIL),Expense,Debit,,,,K6GVA41,,,,,,,,,,
6643,Aufmerksamkeiten,AUFMERKSAMKEITEN,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6644,Nicht Abzugsfähige Bewirtungskosten,NICHT ABZUGSFÄHIGE BEWIRTUNGSKOSTEN,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6645,Nicht Abzugsfähige Betriebsausgaben aus Werbe- und Repräsentationskosten (nicht abziehbarer Anteil),NICHT ABZUGSFÄHIGE BETRIEBSAUSGABEN AUS WERBE- UND REPRÄSENTATIONSKOSTEN (NICHT ABZIEHBARER ANTEIL),Expense,Debit,,,,K6GVA41,,,,,,,,,,
6646,Bewirtungskosten 70 %,BEWIRTUNGSKOSTEN 70 %,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6650,Reisekosten Arbeitnehmer,REISEKOSTEN ARBEITNEHMER,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6651,sonstige Reisekosten,REISEKOS,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6652,Reisekosten Arbeitnehmer (nicht abziehbarer Anteil),REISEKOSTEN ARBEITNEHMER (NICHT ABZIEHBARER ANTEIL),Expense,Debit,,,,K6GVA41,,,,,,,,,,
6660,Reisekosten Arbeitnehmer übernachtungsaufwand,REISEKOSTEN ARBEITNEHMER ÜBERNACHTUNGSAUFWAND,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6661,RK AN (pausch) LoSt.pfl.pausch,REISEK.,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6663,Reisekosten Arbeitnehmer Fahrkosten,REISEKOSTEN ARBEITNEHMER FAHRKOSTEN,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6664,Reisekosten Arbeitnehmer Verpflegungsmehraufwand,REISEKOSTEN ARBEITNEHMER VERPFLEGUNGSMEHRAUFWAND,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6668,Kilometergelderstattung Arbeitnehmer,KILOMETERGELDERSTATTUNG ARBEITNEHMER,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6670,Reisekosten Unternehmer,REISEKOSTEN UNTERNEHMER,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6672,Reisekosten Unternehmer (nicht abziehbarer anteil),REISEKOSTEN UNTERNEHMER (NICHT ABZIEHBARER ANTEIL),Expense,Debit,,,,K6GVA41,,,,,,,,,,
6673,Reisekosten Unternehmer Fahrkosten,REISEKOSTEN UNTERNEHMER FAHRKOSTEN,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6674,Reisekosten Unternehmer Verpflegungsmehraufwand,REISEKOSTEN UNTERNEHMER VERPFLEGUNGSMEHRAUFWAND,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6680,Reisekosten Unternehmer übernachtungsaufwand,REISEKOSTEN UNTERNEHMER ÜBERNACHTUNGSAUFWAND,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6688,Fahrten zwischen Wohnung und Arbeitsstätte (abziehbarer Anteil),FAHRTEN ZWISCHEN WOHNUNG UND ARBEITSSTÄTTE (ABZIEHBARER ANTEIL),Expense,Debit,,,,K6GVA41,,,,,,,,,,
6689,Fahrten zwischen Wohnung und Arbeitsstätte (nicht abziehbarer Anteil),FAHRTEN ZWISCHEN WOHNUNG UND ARBEITSSTÄTTE (NICHT ABZIEHBARER ANTEIL),Expense,Debit,,,,K6GVA41,,,,,,,,,,
6690,Fahrten zwischen Wohnung und Arbeitsstätte (Haben),FAHRTEN ZWISCHEN WOHNUNG UND ARBEITSSTÄTTE (HABEN),Expense,Debit,,,,K6GVA41,,,,,,,,,,
67,Ausstehende Einlagen auf das Komplementär-Kapital- eingefordert,AUSSTEHENDE EINLAGEN AUF DAS KOMPLEMENTÄR-KAPITAL- EINGEFORDERT,Asset,Debit,,,,K0BA12,,,,,,,,,,
670,Geringwertige Wirtschaftsgüter bis 410 Euro,GERINGWERTIGE WIRTSCHAFTSGÜTER BIS 410 EURO,Asset,Debit,,,,500,,,,,,,,,,
6700,Kosten der Warenabgabe,KOSTEN DER WARENABGABE,Expense,Debit,,,,K6GVA41,,,,,,,,,,
671,GWG 150 € bis 1.000 €,GWG 150 € BIS 1.000 €,Asset,Debit,,,,500,,,,,,,,,,
6710,Verpackungsmaterial,VERPACKUNGSMATERIAL,Expense,Debit,,,,K6GVA41,,,,,,,,,,
672,GWG bis € 150 €,GWG BIS € 150 €,Asset,Debit,,,,500,,,,,,,,,,
6740,Ausgangsfrachten,AUSGANGSFRACHTEN,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6740-1,Ausgangsfrachten EU,AUSGANGSFRACHTEN EU,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6740-2,Ausgangsfrachten Drittland,AUSGANGSFRACHTEN DRITTLAND,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6760,Transportversicherungen,TRANSPORTVERSICHERUNGEN,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6770,Verkaufsprovisionen,VERKAUFSPROVISIONEN,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6780,Fremdarbeiten (Vertrieb),FREMDARBEITEN (VERTRIEB),Expense,Debit,,,,K6GVA41,,,,,,,,,,
6790,Aufwand für Gewährleistung,AUFWAND FÜR GEWÄHRLEISTUNG,Expense,Debit,,,,K6GVA41,,,,,,,,,,
68,Ausstehende Einlagen auf das Komplementär-Kapital- eingefordert,AUSSTEHENDE EINLAGEN AUF DAS KOMPLEMENTÄR-KAPITAL- EINGEFORDERT,Asset,Debit,,,,K0BA12,,,,,,,,,,
680,Einbauten in fremde Grundstücke,EINBAUTEN IN FREMDE GRUNDSTÜCKE,Asset,Debit,,,,500,,,,,,,,,,
6800,Porto,PORTO,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6805,Telefon,TELEFON,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6810,Telefax und Internetkosten,TELEFAX UND INTERNETKOSTEN,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6815,Bürobedarf,BÜROBEDARF,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6816,Drucksachen,DRUCKSAC,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6820,Zeitschriften und Bücher,ZEITSCHRIFTEN UND BÜCHER,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6821,Fortbildungskosten,FORTBILDUNGSKOSTEN,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6822,Freiwillige Sozialleistungen,FREIWILLIGE SOZIALLEISTUNGEN,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6823,Vergütungen an Mitunternehmer § 15 EStG,VERGÜTUNGEN AN MITUNTERNEHMER § 15 ESTG,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6824,Haftungsvergütung an Mitunternehmer § 15 EStG,HAFTUNGSVERGÜTUNG AN MITUNTERNEHMER § 15 ESTG,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6825,Rechts- und Beratungskosten,RECHTS- UND BERATUNGSKOSTEN,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6827,Abschluss- und Prüfungskosten,ABSCHLUSS- UND PRÜFUNGSKOSTEN,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6830,Buchführungskosten,BUCHFÜHRUNGSKOSTEN,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6835,Mieten für Einrichtungen,MIETEN FÜR EINRICHTUNGEN,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6839,Gewerbesteuerlich zu berücksichtigende Miete für Einrichtungen § 8 GewStG,GEWERBESTEUERLICH ZU BERÜCKSICHTIGENDE MIETE FÜR EINRICHTUNGEN § 8 GEWSTG,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6840,Mietleasing,MIETLEASING,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6844,Gewerbesteuerlich zu berücksichtigendes Mietleasing § 8 GewStG,GEWERBESTEUERLICH ZU BERÜCKSICHTIGENDES MIETLEASING § 8 GEWSTG,Expense,Debit,,,,K6GVA41,,,,,,,,,,
6845,Werkzeuge und Kleingeräte,WERKZEUGE UND KLEINGERÄTE,Expense,Debit,,,,K6GVA41,,,,,,,,,,
